id.exposure,id.outcome,outcome,exposure,method,nsnp,b,se,pval,fdr
Q92484,J10_PNEUMOBACT,Bacterial pneumoniae,SMPDL3A,Inverse variance weighted (multiplicative random effects),83,0.0031781226447755,0.0132581913088603,0.810554988141751,0.987360662705468
Q92496,J10_PNEUMOBACT,Bacterial pneumoniae,CFHR4,Inverse variance weighted (multiplicative random effects),44,0.0160805379980802,0.0109416789088232,0.141654104647231,0.729024496707724
Q92520,J10_PNEUMOBACT,Bacterial pneumoniae,FAM3C,Inverse variance weighted (multiplicative random effects),7,-0.0982007728473599,0.0599151175552567,0.101213624065502,0.640739836162144
Q92558,J10_PNEUMOBACT,Bacterial pneumoniae,WASF1,Inverse variance weighted (multiplicative random effects),7,0.014443116974282,0.0393941344621801,0.713894166607118,0.97754846764246
Q92583,J10_PNEUMOBACT,Bacterial pneumoniae,CCL17,Inverse variance weighted (multiplicative random effects),43,-0.0167456536611388,0.014637986453012,0.252629383847482,0.814593327157362
Q92599,J10_PNEUMOBACT,Bacterial pneumoniae,SEPTIN8,Inverse variance weighted (multiplicative random effects),7,-0.0543957915982831,0.0964472065547827,0.572757186806594,0.95635796126723
Q92609,J10_PNEUMOBACT,Bacterial pneumoniae,TBC1D5,Inverse variance weighted (multiplicative random effects),5,0.150032968434988,0.0445135195384367,0.000750309832583368,0.0503162321062725
Q92619,J10_PNEUMOBACT,Bacterial pneumoniae,ARHGAP45,Inverse variance weighted (multiplicative random effects),3,0.152494104908002,0.046628743431647,0.00107399883659628,0.0626484184863341
Q92686,J10_PNEUMOBACT,Bacterial pneumoniae,NRGN,Inverse variance weighted (multiplicative random effects),11,-0.00719965791825499,0.0663689505241174,0.91361549235964,0.991408010221534
Q92692,J10_PNEUMOBACT,Bacterial pneumoniae,NECTIN2,Inverse variance weighted (multiplicative random effects),12,-0.052120221128997,0.0284205582138332,0.0666700963752484,0.56313329495582
Q92752,J10_PNEUMOBACT,Bacterial pneumoniae,TNR,Inverse variance weighted (multiplicative random effects),43,-0.0281588631019913,0.022808316300362,0.216984048759034,0.79632307427287
Q92765,J10_PNEUMOBACT,Bacterial pneumoniae,FRZB,Inverse variance weighted (multiplicative random effects),26,-0.0063196055485408,0.024878442025532,0.799480613000569,0.987360662705468
Q92820,J10_PNEUMOBACT,Bacterial pneumoniae,GGH,Inverse variance weighted (multiplicative random effects),44,0.0204731008248828,0.0158173805637136,0.195547296949263,0.775530767291612
Q92823,J10_PNEUMOBACT,Bacterial pneumoniae,NRCAM,Inverse variance weighted (multiplicative random effects),30,0.0547333323528507,0.0287272597160094,0.0567443216869428,0.523229932888352
Q92832,J10_PNEUMOBACT,Bacterial pneumoniae,NELL1,Inverse variance weighted (multiplicative random effects),57,-0.0164590590620739,0.0190795531785348,0.388327552320014,0.914605207599282
Q92835,J10_PNEUMOBACT,Bacterial pneumoniae,INPP5D,Inverse variance weighted (multiplicative random effects),5,0.0884894057720489,0.0644062330179645,0.169464620001539,0.759160332112159
Q92844,J10_PNEUMOBACT,Bacterial pneumoniae,TANK,Inverse variance weighted (multiplicative random effects),3,0.118416744064326,0.255785808679571,0.643398234212032,0.968654580822906
Q92851,J10_PNEUMOBACT,Bacterial pneumoniae,CASP10,Inverse variance weighted (multiplicative random effects),6,0.0431561330763481,0.0441821323359083,0.328679089831746,0.872490268610545
Q92854,J10_PNEUMOBACT,Bacterial pneumoniae,SEMA4D,Inverse variance weighted (multiplicative random effects),10,0.113092107326739,0.0439894774012245,0.0101437542283759,0.221329965374569
Q92876,J10_PNEUMOBACT,Bacterial pneumoniae,KLK6,Inverse variance weighted (multiplicative random effects),5,0.01058782588434,0.0444188178917167,0.81159915718129,0.987360662705468
Q92888,J10_PNEUMOBACT,Bacterial pneumoniae,ARHGEF1,Inverse variance weighted (multiplicative random effects),7,0.0787261256852842,0.0587653173983099,0.180352694139436,0.768456406670269
Q92890,J10_PNEUMOBACT,Bacterial pneumoniae,UFD1,Inverse variance weighted (multiplicative random effects),6,0.124650343955923,0.0786141998906493,0.112831033102844,0.6570292334507
Q92932,J10_PNEUMOBACT,Bacterial pneumoniae,PTPRN2,Inverse variance weighted (multiplicative random effects),8,0.031421295499549,0.0564174581032595,0.577566530076495,0.95635796126723
Q92935,J10_PNEUMOBACT,Bacterial pneumoniae,EXTL1,Inverse variance weighted (multiplicative random effects),11,-0.00942591629321325,0.0317593117604854,0.766625153951871,0.986573751116061
Q92956,J10_PNEUMOBACT,Bacterial pneumoniae,TNFRSF14,Inverse variance weighted (multiplicative random effects),9,0.0483128333303252,0.0627564417366702,0.441390893034643,0.914605207599282
Q92982,J10_PNEUMOBACT,Bacterial pneumoniae,NINJ1,Inverse variance weighted (multiplicative random effects),8,0.0272444084226256,0.0447377211416421,0.542537236315985,0.946278134441443
Q93015,J10_PNEUMOBACT,Bacterial pneumoniae,NAA80,Inverse variance weighted (multiplicative random effects),9,0.00597860548320882,0.0621129668492555,0.923319049006216,0.991408010221534
Q93033,J10_PNEUMOBACT,Bacterial pneumoniae,CD101,Inverse variance weighted (multiplicative random effects),38,0.00956169699611049,0.0119590515165543,0.423979449021794,0.914605207599282
Q93052,J10_PNEUMOBACT,Bacterial pneumoniae,LPP,Inverse variance weighted (multiplicative random effects),4,0.0284381970226978,0.0302776465624381,0.347603802055639,0.889650226123663
Q93091,J10_PNEUMOBACT,Bacterial pneumoniae,RNASE6,Inverse variance weighted (multiplicative random effects),20,0.0275323345781386,0.032083461685838,0.390811156633266,0.914605207599282
Q969H8,J10_PNEUMOBACT,Bacterial pneumoniae,MYDGF,Inverse variance weighted (multiplicative random effects),11,0.0419651634576213,0.0645073084562035,0.515337676772774,0.936801441783925
Q969P0,J10_PNEUMOBACT,Bacterial pneumoniae,IGSF8,Inverse variance weighted (multiplicative random effects),11,0.0141549638355913,0.0422630625640144,0.737681527126314,0.979810469735302
Q969X0,J10_PNEUMOBACT,Bacterial pneumoniae,RILPL2,Inverse variance weighted (multiplicative random effects),8,-0.0591870496992118,0.073708759459951,0.421983236019169,0.914605207599282
Q969Z4,J10_PNEUMOBACT,Bacterial pneumoniae,RELT,Inverse variance weighted (multiplicative random effects),20,0.0623113262175937,0.0217191019082503,0.0041181838465995,0.13808395231098
Q96A00,J10_PNEUMOBACT,Bacterial pneumoniae,PPP1R14A,Inverse variance weighted (multiplicative random effects),10,0.06255744412406,0.0318807346757974,0.0497353107224939,0.493561626138471
Q96A25,J10_PNEUMOBACT,Bacterial pneumoniae,TMEM106A,Inverse variance weighted (multiplicative random effects),22,-0.00944020993013326,0.0361598811594611,0.794039597656925,0.987360662705468
Q96A49,J10_PNEUMOBACT,Bacterial pneumoniae,SYAP1,Inverse variance weighted (multiplicative random effects),7,0.0601880657487058,0.0731783970577761,0.410801450140165,0.914605207599282
Q96AG4,J10_PNEUMOBACT,Bacterial pneumoniae,LRRC59,Inverse variance weighted (multiplicative random effects),6,0.148302383496751,0.0671983200569006,0.0273185394063485,0.380295442391381
Q96AJ9,J10_PNEUMOBACT,Bacterial pneumoniae,VTI1A,Inverse variance weighted (multiplicative random effects),11,0.0474554491114192,0.054020745991861,0.379690273894912,0.910312384700098
Q96AP7,J10_PNEUMOBACT,Bacterial pneumoniae,ESAM,Inverse variance weighted (multiplicative random effects),18,-0.0104387161270971,0.0365317917418521,0.775074708762331,0.987360662705468
Q96AQ6,J10_PNEUMOBACT,Bacterial pneumoniae,PBXIP1,Inverse variance weighted (multiplicative random effects),3,0.0148787361745705,0.0554554292898027,0.788467788649607,0.987360662705468
Q96AT9,J10_PNEUMOBACT,Bacterial pneumoniae,RPE,Inverse variance weighted (multiplicative random effects),6,-0.0449234105695351,0.0949279665549687,0.63604421996571,0.965352015813364
Q96B36,J10_PNEUMOBACT,Bacterial pneumoniae,AKT1S1,Inverse variance weighted (multiplicative random effects),3,0.0883961934703679,0.105018974012481,0.399946712275406,0.914605207599282
Q96B86,J10_PNEUMOBACT,Bacterial pneumoniae,RGMA,Inverse variance weighted (multiplicative random effects),49,-0.0699026301160009,0.0203750554680826,0.000601816117749862,0.0429558662258689
Q96BQ1,J10_PNEUMOBACT,Bacterial pneumoniae,FAM3D,Inverse variance weighted (multiplicative random effects),46,0.00207221674611978,0.015503776145714,0.893672353408625,0.991408010221534
Q96C24,J10_PNEUMOBACT,Bacterial pneumoniae,SYTL4,Inverse variance weighted (multiplicative random effects),7,-0.0278530649471568,0.0777055399996537,0.720011257907246,0.97754846764246
Q96C92,J10_PNEUMOBACT,Bacterial pneumoniae,ENTR1,Inverse variance weighted (multiplicative random effects),8,-0.117530601529397,0.0383260045055941,0.00216506935424439,0.0921403554027467
Q96CD2,J10_PNEUMOBACT,Bacterial pneumoniae,PPCDC,Inverse variance weighted (multiplicative random effects),13,0.00813220454801143,0.0202045141582921,0.687320181741899,0.977531852310298
Q96CG8,J10_PNEUMOBACT,Bacterial pneumoniae,CTHRC1,Inverse variance weighted (multiplicative random effects),12,-0.0696811349850417,0.0793739641027798,0.380006660063009,0.910312384700098
Q96CN9,J10_PNEUMOBACT,Bacterial pneumoniae,GCC1,Inverse variance weighted (multiplicative random effects),8,0.11155458731223,0.05818883369507,0.05522353862234,0.520041238175483
Q96D42,J10_PNEUMOBACT,Bacterial pneumoniae,HAVCR1,Inverse variance weighted (multiplicative random effects),45,0.00245203334981031,0.0178529349430391,0.890757128579333,0.991408010221534
Q96DB9,J10_PNEUMOBACT,Bacterial pneumoniae,FXYD5,Inverse variance weighted (multiplicative random effects),8,-0.0151329059344523,0.0294789003206641,0.60770859133976,0.957853393638384
Q96DC8,J10_PNEUMOBACT,Bacterial pneumoniae,ECHDC3,Inverse variance weighted (multiplicative random effects),25,0.0148382250616745,0.0169695377234271,0.381898491608446,0.91267965651133
Q96DE0,J10_PNEUMOBACT,Bacterial pneumoniae,NUDT16,Inverse variance weighted (multiplicative random effects),11,0.111212817298718,0.0546453181531414,0.0418332088427968,0.450095155435352
Q96DR5,J10_PNEUMOBACT,Bacterial pneumoniae,BPIFA2,Inverse variance weighted (multiplicative random effects),48,0.0219910628742818,0.0206533369920539,0.286979821507572,0.83773367428949
Q96DU3,J10_PNEUMOBACT,Bacterial pneumoniae,SLAMF6,Inverse variance weighted (multiplicative random effects),6,0.0745628919601335,0.042340472553311,0.0782331273171012,0.577416757771013
Q96EB6,J10_PNEUMOBACT,Bacterial pneumoniae,SIRT1,Inverse variance weighted (multiplicative random effects),3,-0.197557978702093,0.0569332942165261,0.000520477160284295,0.0411362841324695
Q96EK5,J10_PNEUMOBACT,Bacterial pneumoniae,KIFBP,Inverse variance weighted (multiplicative random effects),6,0.0928432588306224,0.0428958946037382,0.030434764032373,0.403306184452942
Q96EM0,J10_PNEUMOBACT,Bacterial pneumoniae,L3HYPDH,Inverse variance weighted (multiplicative random effects),7,-0.0193410115181989,0.0697063435777025,0.781423728071902,0.987360662705468
Q96F10,J10_PNEUMOBACT,Bacterial pneumoniae,SAT2,Inverse variance weighted (multiplicative random effects),14,0.0229066389582792,0.0183036485715451,0.210759628259847,0.792702088569202
Q96F46,J10_PNEUMOBACT,Bacterial pneumoniae,IL17RA,Inverse variance weighted (multiplicative random effects),23,-0.00714670596691809,0.0139402089518792,0.608183230132949,0.957853393638384
Q96FE7,J10_PNEUMOBACT,Bacterial pneumoniae,PIK3IP1,Inverse variance weighted (multiplicative random effects),17,0.00796669606242516,0.0300586443299896,0.790979853090412,0.987360662705468
Q96FQ6,J10_PNEUMOBACT,Bacterial pneumoniae,S100A16,Inverse variance weighted (multiplicative random effects),4,-0.181444096369113,0.086739697598245,0.0364543501242483,0.418494471606025
Q96FZ7,J10_PNEUMOBACT,Bacterial pneumoniae,CHMP6,Inverse variance weighted (multiplicative random effects),9,-0.0180155762302616,0.0502195728811401,0.719792482189934,0.97754846764246
Q96GP6,J10_PNEUMOBACT,Bacterial pneumoniae,SCARF2,Inverse variance weighted (multiplicative random effects),25,-0.0243109819376511,0.0294879758071152,0.409691228793033,0.914605207599282
Q96GW7,J10_PNEUMOBACT,Bacterial pneumoniae,BCAN,Inverse variance weighted (multiplicative random effects),21,-0.020288324586173,0.0313410273474013,0.517411424463659,0.936801441783925
Q96H15,J10_PNEUMOBACT,Bacterial pneumoniae,TIMD4,Inverse variance weighted (multiplicative random effects),58,0.0188618635548145,0.0200759584188729,0.347461295485145,0.889650226123663
Q96HC4,J10_PNEUMOBACT,Bacterial pneumoniae,PDLIM5,Inverse variance weighted (multiplicative random effects),5,0.0834101051893136,0.0569092592001595,0.142738635914164,0.7300034927606
Q96HD1,J10_PNEUMOBACT,Bacterial pneumoniae,CRELD1,Inverse variance weighted (multiplicative random effects),36,0.0178014287075085,0.0153099342511514,0.244936180128718,0.809020547201274
Q96HD9,J10_PNEUMOBACT,Bacterial pneumoniae,ACY3,Inverse variance weighted (multiplicative random effects),23,0.00285586865678963,0.0309219144969992,0.926414058103681,0.991408010221534
Q96I15,J10_PNEUMOBACT,Bacterial pneumoniae,SCLY,Inverse variance weighted (multiplicative random effects),15,0.0978437792986268,0.0437769580124419,0.025413932488243,0.372457169513125
Q96I25,J10_PNEUMOBACT,Bacterial pneumoniae,RBM17,Inverse variance weighted (multiplicative random effects),7,-0.0323264545858168,0.0417652676382034,0.438928845313293,0.914605207599282
Q96I82,J10_PNEUMOBACT,Bacterial pneumoniae,KAZALD1,Inverse variance weighted (multiplicative random effects),36,-0.00944363659075421,0.0178135601968617,0.596016588112686,0.957005067361193
Q96ID5,J10_PNEUMOBACT,Bacterial pneumoniae,IGSF21,Inverse variance weighted (multiplicative random effects),9,0.0014031614100312,0.0423290762981809,0.973555864687568,0.996771625970461
Q96IQ7,J10_PNEUMOBACT,Bacterial pneumoniae,VSIG2,Inverse variance weighted (multiplicative random effects),11,-0.00850948251952272,0.0329812938338188,0.796399683371321,0.987360662705468
Q96IU4,J10_PNEUMOBACT,Bacterial pneumoniae,ABHD14B,Inverse variance weighted (multiplicative random effects),12,0.0141086946593366,0.036451449444643,0.698715919548514,0.97754846764246
Q96IW2,J10_PNEUMOBACT,Bacterial pneumoniae,SHD,Inverse variance weighted (multiplicative random effects),4,0.00559053949804219,0.100311673926048,0.95555555071254,0.995488950338321
Q96IY4,J10_PNEUMOBACT,Bacterial pneumoniae,CPB2,Inverse variance weighted (multiplicative random effects),31,0.017090058362771,0.022940367495712,0.456285302509822,0.923206570075967
Q96J42,J10_PNEUMOBACT,Bacterial pneumoniae,TXNDC15,Inverse variance weighted (multiplicative random effects),47,0.0131142224841201,0.0201305059226569,0.514749490764396,0.936801441783925
Q96JA1,J10_PNEUMOBACT,Bacterial pneumoniae,LRIG1,Inverse variance weighted (multiplicative random effects),48,0.0122365506937571,0.0167366391229567,0.464703702523659,0.923618363691569
Q96JB5,J10_PNEUMOBACT,Bacterial pneumoniae,CDK5RAP3,Inverse variance weighted (multiplicative random effects),6,0.0258030232058458,0.0909819752841409,0.776712430129628,0.987360662705468
Q96JP9,J10_PNEUMOBACT,Bacterial pneumoniae,CDHR1,Inverse variance weighted (multiplicative random effects),18,0.0432367261812853,0.0279512234538887,0.121896174140978,0.676080785398457
Q96K21,J10_PNEUMOBACT,Bacterial pneumoniae,ZFYVE19,Inverse variance weighted (multiplicative random effects),21,0.0581823437344061,0.0284089564498067,0.0405572370219571,0.444322601631639
Q96KG7,J10_PNEUMOBACT,Bacterial pneumoniae,MEGF10,Inverse variance weighted (multiplicative random effects),53,0.00746232549268191,0.0165238033672721,0.651549500117553,0.971941667710376
Q96KN2,J10_PNEUMOBACT,Bacterial pneumoniae,CNDP1,Inverse variance weighted (multiplicative random effects),33,0.0210694940722282,0.0184416803301607,0.253249077760626,0.814593327157362
Q96L15,J10_PNEUMOBACT,Bacterial pneumoniae,ART5,Inverse variance weighted (multiplicative random effects),4,0.0597131997084132,0.0490911380516674,0.223842361517437,0.7977811308706
Q96LA5,J10_PNEUMOBACT,Bacterial pneumoniae,FCRL2,Inverse variance weighted (multiplicative random effects),67,-0.0189537546787726,0.0197012196120979,0.33601948232663,0.877315305453391
Q96LA6,J10_PNEUMOBACT,Bacterial pneumoniae,FCRL1,Inverse variance weighted (multiplicative random effects),57,0.0562828529391788,0.0241857276375951,0.0199594019644345,0.335208384251199
Q96LB8,J10_PNEUMOBACT,Bacterial pneumoniae,PGLYRP4,Inverse variance weighted (multiplicative random effects),13,0.0531489535288087,0.0477173918875348,0.265353105063029,0.83061838027226
Q96LC7,J10_PNEUMOBACT,Bacterial pneumoniae,SIGLEC10,Inverse variance weighted (multiplicative random effects),29,0.0661821677832935,0.0291369581194362,0.0231217757659456,0.358139864057461
Q96MK3,J10_PNEUMOBACT,Bacterial pneumoniae,FAM20A,Inverse variance weighted (multiplicative random effects),25,0.00643447275395332,0.0367113039621137,0.860865717485467,0.990831401770835
Q96MM7,J10_PNEUMOBACT,Bacterial pneumoniae,HS6ST2,Inverse variance weighted (multiplicative random effects),16,0.00761388252505813,0.0663214931416022,0.908601556194224,0.991408010221534
Q96N03,J10_PNEUMOBACT,Bacterial pneumoniae,VSTM2L,Inverse variance weighted (multiplicative random effects),4,-0.0742854630293309,0.0686225668544039,0.279020485277821,0.83773367428949
Q96NA2,J10_PNEUMOBACT,Bacterial pneumoniae,RILP,Inverse variance weighted (multiplicative random effects),7,0.0598462654118455,0.075487753384816,0.427897640880192,0.914605207599282
Q96NB1,J10_PNEUMOBACT,Bacterial pneumoniae,CEP20,Inverse variance weighted (multiplicative random effects),7,0.0147460133131777,0.0599189990265187,0.805605499343992,0.987360662705468
Q96NB3,J10_PNEUMOBACT,Bacterial pneumoniae,ZNF830,Inverse variance weighted (multiplicative random effects),6,-0.0627567870211649,0.0807368867911212,0.436981759117881,0.914605207599282
Q96NY8,J10_PNEUMOBACT,Bacterial pneumoniae,NECTIN4,Inverse variance weighted (multiplicative random effects),21,-0.0230218036293874,0.0278544258851634,0.408518062304168,0.914605207599282
